Wall time,Step,Value
1483761211.301703,10800,0.11977601051330566
1483761321.6071658,10850,0.13566404581069946
1483761429.4474425,10900,0.13300734758377075
1483761540.1564882,10950,0.14511801302433014
1483761646.683232,11000,0.15609151124954224
1483761756.6396832,11050,0.15381628274917603
1483761866.7297127,11100,0.13126683235168457
1483761974.815256,11150,0.14752793312072754
1483762082.5807376,11200,0.12349490076303482
1483762191.1508634,11250,0.13734859228134155
1483762300.1449428,11300,0.1224622055888176
1483762409.3333547,11350,0.136703759431839
1483762518.485509,11400,0.14792229235172272
1483762628.0621927,11450,0.1442902833223343
1483762735.14768,11500,0.15207691490650177
1483762846.010595,11550,0.132253959774971
1483762953.8416202,11600,0.12097623944282532
1483763064.4595308,11650,0.13059669733047485
1483763172.8307045,11700,0.1405704766511917
1483763280.427371,11750,0.1361483633518219
1483763389.2205887,11800,0.1573765128850937
1483763497.447006,11850,0.14115194976329803
1483763606.7785728,11900,0.14564955234527588
1483763715.6223273,11950,0.1328004151582718
1483763825.6254337,12000,0.1417437642812729
1483763933.8744895,12050,0.1387214958667755
1483764042.3213713,12100,0.14676333963871002
1483764150.8981175,12150,0.1312897652387619
1483764261.307232,12200,0.14947161078453064
1483764371.2139442,12250,0.13889993727207184
1483764479.956233,12300,0.14205703139305115
1483764590.2447395,12350,0.13353726267814636
1483764698.5326953,12400,0.14778529107570648
1483764808.8490818,12450,0.1375507265329361
1483764915.6652527,12500,0.1255837082862854
1483765025.2511394,12550,0.12796522676944733
1483765133.0109942,12600,0.13507185876369476
1483765242.163611,12650,0.13517148792743683
1483765350.7274063,12700,0.1406414955854416
1483765459.159513,12750,0.12336930632591248
1483765567.676276,12800,0.14851567149162292
1483765674.962738,12850,0.14888377487659454
1483765782.5448663,12900,0.14226141571998596
1483765893.4184763,12950,0.16663700342178345
1483766003.4283996,13000,0.13447996973991394
1483766111.078194,13050,0.1271716058254242
1483766219.6358938,13100,0.15458086133003235
1483766329.5087898,13150,0.13309553265571594
1483766437.5994627,13200,0.1316240131855011
1483766546.6980212,13250,0.12503738701343536
1483766656.800836,13300,0.14016735553741455
1483766765.340028,13350,0.12421218305826187
1483766873.753612,13400,0.13002201914787292
1483766981.6967056,13450,0.13750562071800232
1483767090.9906478,13500,0.1390560269355774
1483767199.1637087,13550,0.124555803835392
1483767308.5640476,13600,0.12712335586547852
1483767415.3406978,13650,0.12535211443901062
1483767522.4267123,13700,0.14639727771282196
1483767633.545445,13750,0.13250264525413513
1483767741.6134224,13800,0.15707433223724365
1483767850.6348839,13850,0.15541787445545197
1483767960.2722611,13900,0.15508466958999634
1483768068.9060044,13950,0.14615102112293243
1483768176.036052,14000,0.14132043719291687
1483768286.523943,14050,0.1357879787683487
1483768394.6508324,14100,0.13748496770858765
1483768502.7671156,14150,0.15301918983459473
1483768609.1810005,14200,0.1338283121585846
1483768718.7714121,14250,0.1300792098045349
1483768829.2214723,14300,0.13960468769073486
1483768937.3049212,14350,0.15331131219863892
1483769045.5143738,14400,0.1226067990064621
1483769154.8426504,14450,0.12623830139636993
1483769263.161213,14500,0.1427707076072693
1483769372.32955,14550,0.13810597360134125
1483769481.242417,14600,0.13429120182991028
1483769590.767765,14650,0.15886762738227844
1483769698.3976321,14700,0.15265803039073944
1483769808.901516,14750,0.135677307844162
1483769916.7513816,14800,0.11962652206420898
1483770025.8089433,14850,0.14493709802627563
1483770136.2724938,14900,0.13957177102565765
1483770243.9397209,14950,0.1260543018579483
1483770353.379549,15000,0.136276975274086
1483770460.985849,15050,0.14100120961666107
1483770570.0004747,15100,0.14495070278644562
1483770681.2633674,15150,0.1322505623102188
1483770788.0837476,15200,0.12749271094799042
1483770896.2887225,15250,0.13335421681404114
1483771005.7136896,15300,0.13673891127109528
1483771114.2867277,15350,0.12875252962112427
1483771222.2229755,15400,0.14130832254886627
1483771332.021114,15450,0.16891928017139435
1483771440.9453156,15500,0.13526363670825958
1483771551.0359123,15550,0.13312502205371857
1483771658.3064585,15600,0.14073187112808228
1483771767.7952347,15650,0.1307126134634018
1483771876.70377,15700,0.14044587314128876
1483771986.6834483,15750,0.1399061381816864
1483772094.9964638,15800,0.15105636417865753
1483772202.9218173,15850,0.12799708545207977
1483772312.0527256,15900,0.1319548487663269
1483772420.6180964,15950,0.16171042621135712
1483772530.669602,16000,0.15351951122283936
1483772639.898003,16050,0.1517905741930008
1483772747.5316396,16100,0.17413374781608582
1483772855.1640842,16150,0.12952958047389984
1483772965.296537,16200,0.13309858739376068
1483773075.4361541,16250,0.1464640349149704
1483773182.514787,16300,0.13164912164211273
1483773294.1276903,16350,0.12596605718135834
1483773400.7954352,16400,0.1559843271970749
1483773510.3625016,16450,0.14247585833072662
1483773620.6675186,16500,0.13549834489822388
1483773729.4149246,16550,0.1388912945985794
1483773839.6310337,16600,0.12840552628040314
1483773947.6280942,16650,0.1385616958141327
1483774054.7084017,16700,0.12981833517551422
1483774163.5212417,16750,0.14616136252880096
1483774273.923118,16800,0.14582987129688263
1483774381.5214167,16850,0.14079807698726654
1483774488.6792798,16900,0.15367425978183746
1483774598.4243097,16950,0.1500469148159027
1483774712.5004346,17000,0.1474265158176422
1483774821.4420753,17050,0.12926757335662842
1483774929.5489683,17100,0.13150666654109955
1483775038.4780452,17150,0.12983012199401855
1483775145.6909132,17200,0.1468956172466278
1483775253.5963995,17250,0.1485174298286438
1483775365.3707519,17300,0.13740848004817963
1483775473.5559788,17350,0.13235709071159363
1483775583.2945402,17400,0.14131110906600952
1483775691.874659,17450,0.13721433281898499
1483775800.1257079,17500,0.14186084270477295
1483775909.0229208,17550,0.12031124532222748
1483776017.6712224,17600,0.16592340171337128
1483776128.1191752,17650,0.14657048881053925
1483776235.8203683,17700,0.13501374423503876
1483776345.4995255,17750,0.12331486493349075
1483776454.431681,17800,0.1611906886100769
1483776562.3196445,17850,0.1444951742887497
1483776671.043265,17900,0.1295527219772339
1483776780.135286,17950,0.12254469096660614
1483776892.1330047,18000,0.13559788465499878
1483776999.5872865,18050,0.1450648009777069
1483777108.8262975,18100,0.1426975280046463
1483777217.1731234,18150,0.1328103244304657
1483777325.7194762,18200,0.12759718298912048
1483777434.7705884,18250,0.1510210782289505
1483777543.3354707,18300,0.17181865870952606
1483777666.739333,18350,0.12753888964653015
1483777774.7068639,18400,0.1461881846189499
1483777884.8600812,18450,0.12049271166324615
1483777993.233835,18500,0.14184492826461792
1483778103.4539704,18550,0.12254970520734787
1483778209.7884252,18600,0.14010757207870483
1483778326.8110058,18650,0.12106180191040039
1483778434.547726,18700,0.13333909213542938
1483778543.611696,18750,0.1439041793346405
1483778652.3146214,18800,0.13949118554592133
1483778757.8333478,18850,0.12664729356765747
1483778867.9407592,18900,0.1493479162454605
1483778976.047696,18950,0.12552641332149506
1483779084.9302878,19000,0.14369450509548187
1483779193.7843854,19050,0.1254577785730362
1483779301.0045002,19100,0.12471144646406174
1483779413.817175,19150,0.1366906315088272
1483779522.089357,19200,0.15300391614437103
1483779631.258674,19250,0.14052405953407288
1483779742.261921,19300,0.13258592784404755
1483779849.6908062,19350,0.12779419124126434
1483779958.3636398,19400,0.135924831032753
1483780067.0157435,19450,0.156641885638237
1483780174.8761408,19500,0.1671132743358612
1483780283.4219906,19550,0.13757242262363434
1483780392.2461734,19600,0.1273905485868454
1483780500.8526413,19650,0.13484956324100494
1483780614.2456763,19700,0.1288963109254837
1483780721.5466566,19750,0.14393813908100128
1483780831.5189183,19800,0.1231735572218895
1483780939.1374388,19850,0.125767320394516
1483781048.3645895,19900,0.12801583111286163
1483781156.4407268,19950,0.1312272995710373
1483781267.5057743,20000,0.14861251413822174
1483781375.149554,20050,0.13451918959617615
1483781482.9080079,20100,0.13828474283218384
1483781592.3546474,20150,0.12886354327201843
1483781699.4679828,20200,0.13505247235298157
1483781809.099959,20250,0.14444981515407562
1483781917.424304,20300,0.13794830441474915
1483782026.6564581,20350,0.15158745646476746
1483782138.5799203,20400,0.12126170843839645
1483782252.9421012,20450,0.1431739181280136
1483782363.2522862,20500,0.1638738214969635
1483782471.3225508,20550,0.14239667356014252
1483782577.3377695,20600,0.14326441287994385
1483782685.3758707,20650,0.12495221942663193
1483782792.7076058,20700,0.1366378664970398
1483782903.6234634,20750,0.1355031430721283
1483783010.9036922,20800,0.1277773231267929
1483783118.030758,20850,0.13817869126796722
1483783227.2407866,20900,0.1402352899312973
1483783337.295383,20950,0.12997327744960785
1483783444.365502,21000,0.12547267973423004
1483783555.849929,21050,0.12637317180633545
1483783670.0927444,21100,0.14964492619037628
1483783777.174043,21150,0.14868228137493134
1483783882.9303882,21200,0.13600760698318481
1483783991.9769473,21250,0.14202545583248138
1483784100.117571,21300,0.1556953340768814
1483784209.078893,21350,0.12819916009902954
1483784317.5333188,21400,0.1272500604391098
1483784425.9850435,21450,0.1349511444568634
1483784536.3558824,21500,0.13147830963134766
1483784644.1518805,21550,0.12453928589820862
1483784753.5812259,21600,0.14717571437358856
1483784868.748347,21650,0.12946365773677826
1483784976.6144586,21700,0.1343023031949997
1483785087.6982493,21750,0.14671486616134644
1483785200.1361532,21800,0.14260482788085938
1483785307.6794567,21850,0.14667290449142456
1483785416.5659232,21900,0.14300763607025146
1483785525.5154216,21950,0.13968396186828613
1483785636.0696898,22000,0.12818686664104462
1483785745.447984,22050,0.1313273310661316
1483785854.5799985,22100,0.1565641611814499
1483785961.517608,22150,0.13966156542301178
1483786069.5596707,22200,0.14912325143814087
1483786181.4863808,22250,0.12387873977422714
1483786289.3363996,22300,0.1322481483221054
1483786400.0247364,22350,0.14310410618782043
1483786509.951191,22400,0.15812604129314423
1483786619.001825,22450,0.16205550730228424
1483786728.3106503,22500,0.15165983140468597
1483786838.6403508,22550,0.12207654118537903
1483786946.1603868,22600,0.13012085855007172
1483787055.1182637,22650,0.13476982712745667
1483787170.424207,22700,0.13025358319282532
1483787277.7752397,22750,0.13189710676670074
1483787387.2593145,22800,0.1407182365655899
1483787497.8576138,22850,0.12770816683769226
1483787607.6879418,22900,0.13791757822036743
1483787716.694203,22950,0.13376104831695557
1483787826.9067373,23000,0.1377272605895996
1483787935.9886594,23050,0.13649454712867737
1483788046.8760774,23100,0.1356598436832428
1483788155.0229104,23150,0.1385735720396042
1483788263.1781585,23200,0.13454823195934296
1483788373.1681523,23250,0.1211869865655899
1483788481.2875538,23300,0.12603387236595154
1483788590.7260194,23350,0.13727512955665588
1483788702.3514917,23400,0.13110406696796417
1483788810.789389,23450,0.1306346356868744
1483788921.4262683,23500,0.14539563655853271
1483789030.2258108,23550,0.1252901256084442
1483789140.7012239,23600,0.13934440910816193
1483789249.6037056,23650,0.1209026575088501
1483789356.7162256,23700,0.12524554133415222
1483789463.0427344,23750,0.14407889544963837
1483789574.8315306,23800,0.13857465982437134
1483789682.815964,23850,0.12763705849647522
1483789794.785683,23900,0.1265183687210083
1483789903.1862557,23950,0.1276147961616516
1483790012.457959,24000,0.13554611802101135
1483790122.675846,24050,0.16326399147510529
1483790231.3377774,24100,0.1342436969280243
1483790340.8363833,24150,0.13807009160518646
1483790458.2097497,24200,0.12536610662937164
1483790569.9846745,24250,0.13869360089302063
1483790679.1183844,24300,0.15699823200702667
1483790788.5824454,24350,0.12889494001865387
1483790898.750934,24400,0.14284545183181763
1483791010.9358277,24450,0.12406330555677414
1483791118.5416527,24500,0.13118799030780792
1483791228.9130354,24550,0.15172436833381653
1483791338.1770122,24600,0.13827615976333618
1483791450.4394464,24650,0.1295127421617508
1483791559.497109,24700,0.13613106310367584
1483791668.0832953,24750,0.14156949520111084
1483791776.1914876,24800,0.12786121666431427
1483791884.489115,24850,0.12634150683879852
1483791994.9042912,24900,0.1308199167251587
1483792104.4941857,24950,0.1323070526123047
1483792212.113301,25000,0.1344950944185257
1483792323.3791285,25050,0.12954656779766083
1483792434.8010736,25100,0.12709856033325195
1483792548.727593,25150,0.12690754234790802
1483792656.7681491,25200,0.1293666511774063
1483792768.446437,25250,0.13611143827438354
1483792878.6934953,25300,0.13398471474647522
1483792993.268294,25350,0.13288798928260803
1483793101.3486702,25400,0.15518122911453247
1483793208.356912,25450,0.1714722365140915
1483793319.1922479,25500,0.16427360475063324
1483793434.4048905,25550,0.13573072850704193
1483793552.1666605,25600,0.13392847776412964
1483793674.3000517,25650,0.12747830152511597
1483793796.8536603,25700,0.1599845141172409
1483793922.0753856,25750,0.13631226122379303
1483794047.074858,25800,0.13674390316009521
1483794173.7113414,25850,0.14079028367996216
1483794287.2796578,25900,0.13525816798210144
1483794410.4373488,25950,0.14417795836925507
1483794524.9159288,26000,0.14219200611114502
1483794648.7616143,26050,0.13312704861164093
1483794763.5383217,26100,0.12469892203807831
1483794878.1837041,26150,0.16143196821212769
1483794992.6836526,26200,0.12554161250591278
1483795109.4383557,26250,0.1323625147342682
1483795218.307845,26300,0.12295267730951309
1483795334.8326268,26350,0.1230514645576477
1483795452.951741,26400,0.14611613750457764
1483795560.5507627,26450,0.14873817563056946
1483795669.5254152,26500,0.12079545855522156
1483795778.286203,26550,0.13095898926258087
1483795885.2209175,26600,0.13059835135936737
1483795995.6423526,26650,0.12455498427152634
1483796105.735973,26700,0.12435562908649445
1483796212.9530163,26750,0.15657645463943481
1483796323.0947092,26800,0.14920827746391296
1483796434.9623058,26850,0.12639783322811127
1483796544.7283182,26900,0.12285544723272324
1483796662.4022732,26950,0.1474841833114624
1483796780.606525,27000,0.12207292765378952
1483796894.2091763,27050,0.14139989018440247
1483797022.817563,27100,0.11988042294979095
1483797154.969853,27150,0.13550402224063873
1483797304.8590174,27200,0.1281777024269104
1483797458.4523149,27250,0.13626453280448914
